anime_id,title,genre,Score
38021,Monster Strike the Movie: Sora no Kanata,"Action, Fantasy",Unknown
38022,Monster Strike The Animation,"Action, Fantasy",Unknown
38024,Monster Strike The Animation Episode 0,"Action, Fantasy",7.21
38025,Himitsukessha Taka no Tsume GG,Comedy,7.26
38027,Free! Dive to the Future: Soushun no Build-up!,Comedy,Unknown
38029,Moom: Hajimari no Monogatari,,7.41
38030,Muchi Muchi Kyousei Seichouchuu!!!,Hentai,7.44
38031,Kansen Sodom,Hentai,5.22
38032,Tinderbox,,6.61
38033,Soikano: Gyutto Dakishimete - The Animation,Hentai,Unknown
38034,Tiny Evil,"Supernatural, Hentai",7.19
38035,Nuresuke JK Ameyadori Rape,Hentai,5.11
38036,Hasande Ageru,Hentai,Unknown
38037,Ane Chijo♥Max Heart,Hentai,7.62
38038,Elf no Oshiego to Sensei,"Fantasy, Hentai",Unknown
38039,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,Hentai,Unknown
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,"Adventure, Comedy, Fantasy",Unknown
38048,Oshiete♡Namie-sensei!,,6.02
38049,Roku no Sekai,Adventure,Unknown
38050,Shoujo☆Kageki Revue Starlight Specials,Comedy,Unknown
38057,Natsu wo Yarinaosu,,6.47
38058,Oi-san to 40 no Monogatari,Slice of Life,6.17
38059,Namakura Gatana: Kunoichi-hen,Ecchi,7.1
38060,Saigo no Mori: Hajimari no Hito,Slice of Life,6.66
38061,One Room: Second Season - Hanasaka Yui no Prologue,Slice of Life,6.8
38062,Endro~!,"Fantasy, Slice of Life",5.77
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai desu ka?,,Unknown
38066,Fin-tan to Sauna ni Nyuurou,Slice of Life,Unknown
38067,Harukana Receive: Yokoku,Sports,Unknown
38068,Poputepipikku Kinen,Sports,Unknown
38069,Yi Kong Zhi Dian,,Unknown
38070,Kkoma Bus Tayo,,Unknown
38071,Kkoma Bus Tayo 2,,Unknown
38072,Kkoma Bus Tayo 3,,Unknown
38073,Kkoma Bus Tayo-ui Ace Guchuljakjeon,Action,Unknown
38074,Kkoma Bus Tayo 4,,Unknown
38075,Titipo Titipo,,Unknown
38078,Zoo: Hidamari no Shi,Sci-Fi,Unknown
38080,Kono Oto Tomare!,Drama,Unknown
38081,Girls & Panzer: Saishuushou Part 2,,6.21
38083,Ken En Ken: Aoki Kagayaki,"Action, Adventure, Fantasy",Unknown
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"Action, Fantasy",Unknown
38085,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,"Action, Fantasy",6.68
38086,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,"Action, Fantasy",Unknown
38087,Osomatsu-san: Hajimaru Hajimari,"Comedy, Fantasy",Unknown
38088,Digimon Adventure: Last Evolution Kizuna,"Action, Adventure, Comedy, Drama",6.47
38089,"Okoshiyasu, Chitose-chan",Slice of Life,6.93
38091,Hachigatsu no Cinderella Nine,Sports,6.44
38095,Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,Hentai,Unknown
38096,Ensemble Girls!!,,3.47
38097,Hatachi no Ryouma with Kurofune-kun!,Sci-Fi,Unknown
38098,Mix: Meisei Story,"Drama, Romance, Sports",Unknown
38099,Pakkororin,,Unknown
38100,Holiday Love: Fuufukan Renai,"Drama, Romance",Unknown
38101,5-toubun no Hanayome,"Comedy, Romance",Unknown
38104,Mahou Shoujo Site Recaps,"Drama, Horror, Suspense",Unknown
38107,Maken no Hime wa Ero Ero desu,"Fantasy, Hentai",Unknown
38110,Tales of HR,Comedy,Unknown
38112,Tales of Puppet,"Comedy, Fantasy",Unknown
38114,Shinkansen Henkei Robo Shinkalion The Animation Recap,Sci-Fi,7.27
38121,Bai Bian Zhu Zhu Xia,"Fantasy, Sci-Fi",6.23
38126,Zhu Zhu Xia: Bai Bian Lian Meng,Sci-Fi,8.34
38127,Zhu Zhu Xia: Wu Ling Shou Wei Zhe,Sci-Fi,6.31
38128,Zhu Zhu Xia: Guang Ming Shou Wei Zhe,Sci-Fi,6.82
38129,Zhu Zhu Xia: Meng Xiang Shou Wei Zhe,Sci-Fi,6.73
38131,Zhu Zhu Xia: Chao Xing Meng Chong,Sci-Fi,Unknown
38132,Zhu Zhu Xia: Jiong Jiong Wei Ji,Sci-Fi,Unknown
38133,Zhu Zhu Xia: Yong Chuang Juren Dao,Sci-Fi,6.82
38134,Zhu Zhu Xia: Ying Xiong Zhu Shao Nian,Sci-Fi,6.54
38135,Zhu Zhu Xia: Fan Wai - Pin Zhuang Tegong Dui,"Adventure, Sci-Fi",Unknown
38136,Zhu Zhu Xia: Zhong Ji Jue Zhan - Qian Ye Pian,Sci-Fi,Unknown
38137,Zhu Zhu Xia: Zhong Ji Jue Zhan,Sci-Fi,Unknown
38138,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong,"Sci-Fi, Sports",7.47
38140,Zhu Zhu Xia: Fan Wai - Zhi Huanqiu Riji,"Adventure, Sci-Fi",Unknown
38141,Soredemo Tsuma wo Aishiteru 2,Hentai,Unknown
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",Slice of Life,7.41
38147,Hoshi no Shima no Nyanko,"Adventure, Slice of Life",7.25
38149,Full Metal Panic! Invisible Victory Intermission,,6.92
38150,Namu Amida Butsu! Rendai Utena,Fantasy,7.28
38154,3-gatsu no Lion: Ugoku! Nya Shogi,,6.7
38157,Circlet Princess,"Sci-Fi, Sports",7.64
38161,Kabukichou Sherlock,"Comedy, Drama, Mystery",Unknown
38162,Rinshi!! Ekoda-chan,Comedy,5.72
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,Ecchi,6.92
38164,"Kiss made, Ato 1-byou.",Romance,5.97
38166,Malta no Bouken Season 3,Adventure,6.11
38174,Gakuen Senki Muryou: Yorinuki Muryou-san Girls Selection,"Adventure, Sci-Fi",7.34
38175,Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,,7.29
38177,Anitore! XX: Hitotsu Yane no Shita de Specials,"Sports, Ecchi",6.81
38179,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way,Adventure,6.75
38180,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,Action,Unknown
38181,Chainsaw Bunny,"Comedy, Horror, Supernatural, Suspense",Unknown
38186,Bokutachi wa Benkyou ga Dekinai,"Comedy, Romance",Unknown
38192,Sakugan,"Adventure, Sci-Fi",6.28
38194,Aika-chan no Chikyuu,,6.29
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,"Action, Adventure, Fantasy",6.39
38199,Bermuda Triangle: Colorful Pastrale,Fantasy,Unknown
38201,Osomatsu-san Movie,Comedy,7.38
38203,The iDOLM@STER SideM: Wake Atte Mini!,Comedy,6.78
38206,Senjuushi: Gendaijuu no Heya,"Action, Comedy",Unknown
38211,Cinderella Girls Gekijou 3rd Season Specials,Comedy,5.17
38212,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",Hentai,7.02
38217,"Wei, Kanjian Erduo La!","Boys Love, Comedy",Unknown
38219,Coffee Ikaga deshou,"Gourmet, Slice of Life",5.88
38220,Ze Tian Ji 4th Season,"Action, Adventure, Fantasy",Unknown
38226,Choukadou Girl ⅙,"Comedy, Romance, Sci-Fi",6.26
38234,One Piece Movie 14: Stampede,"Action, Adventure, Fantasy",7.01
38235,Inazuma Eleven: Orion no Kokuin,Sports,Unknown
38246,Tian Xin Ge Ge 3rd Season,Comedy,Unknown
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,Comedy,6.98
38250,Xiao Lu He Xiao Lan,"Boys Love, Comedy, Drama, Sci-Fi",Unknown
38251,"Sono Toki, Kanojo wa.","Drama, Romance",7.59
38252,Boku to Nurse no Kenshuu Nisshi The Animation,Hentai,7.12
38254,Hashiri Tsuzukete Yokatta tte.,Drama,Unknown
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,"Drama, Suspense",Unknown
38260,Kunoichi Botan,Hentai,Unknown
38262,Pingu in the City (2018),Comedy,Unknown
38265,Muma no Machi Cornelica,"Supernatural, Hentai",Unknown
38268,Hangyakusei Million Arthur 2nd Season,"Action, Comedy, Fantasy",6.82
38272,Musunde Hiraite,"Comedy, Romance",Unknown
38276,Houkago Saikoro Club,Comedy,6.08
38284,Devidol!,Comedy,5.71
38285,Zuori Qing Kong Pilot,"Drama, Romance",6.39
38290,Tokyo Cosmo,"Fantasy, Slice of Life",Unknown
38291,Bobunemimimmi Specials,"Avant Garde, Comedy",Unknown
38292,Mutafukaz,"Action, Sci-Fi",Unknown
38295,Joshikausei,Comedy,Unknown
38297,"Maou-sama, Retry!","Action, Adventure, Fantasy",Unknown
38299,Nagano Toshi Gas x Kamiusagi Rope,"Comedy, Slice of Life",7.54
38301,Kouya no Kotobuki Hikoutai,"Action, Adventure",7.81
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,Comedy,8
38312,Chao Wa Zhanshi: Weiwu Jiaoguan,Sci-Fi,6.51
38313,Oushitsu Kyoushi Heine Movie,Comedy,5.37
38325,Yi Ren Zhi Xia: Fanwai Pian,"Action, Supernatural",7.27
38328,Azur Lane,"Action, Sci-Fi",7.1
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,"Drama, Romance, Supernatural",7.28
38330,Kimi Omou Koi,Hentai,5.57
38331,Stand My Heroes: Piece of Truth,"Mystery, Romance",4.76
38333,Gochuumon wa Usagi desu ka?? Sing for You,Slice of Life,6.49
38337,Gochuumon wa Usagi desu ka? Bloom,Slice of Life,6.48
38341,Bai Niao,,4.64
38346,And2! And2!,Slice of Life,6.31
38347,KisKis! Wo de Nanyou Shi Bohe Tang,,4.93
38348,Gift±,Horror,5.71
38349,Wotaku ni Koi wa Muzukashii OVA,Romance,Unknown
38353,Usa Weather Show,Slice of Life,4.73
38354,Ganbare! Memeko-chan,"Comedy, Slice of Life",6.63
38357,Majimoji Rurumo: Kanketsu-hen,"Comedy, Supernatural, Ecchi",7.51
38360,Drifters: The Outlandish Knight,"Action, Adventure, Comedy, Fantasy",Unknown
38361,Tales of Crestoria,Fantasy,Unknown
38363,Ohayou Hakushon Daimaou,Comedy,5.68
38365,Aigan Kaijuu,"Action, Comedy, Fantasy, Sci-Fi",7.38
38367,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,Comedy,5.14
38368,Youkai Ningen Bem: Part II,Horror,Unknown
38372,Magic Knight Rayearth Pilot,Fantasy,Unknown
38373,Macross Δ Movie 2: Zettai Live!!!,Sci-Fi,Unknown
38383,Jashin-chan Dropkick Episode 12,"Comedy, Supernatural",Unknown
38386,Koukyousei Million Arthur,Fantasy,6.42
38390,Chuubyou Gekihatsu Boy,Comedy,7.66
38393,Senjuushi: Kijuushi-tachi no Happy Birthday!,Action,7.68
38395,Otona no Bouguya-san,"Comedy, Fantasy, Ecchi",5.5
38397,Nande Koko ni Sensei ga!?,"Comedy, Ecchi",Unknown
38398,Din Dong Specials,Comedy,7.97
38400,Free! Movie 4: The Final Stroke - Zenpen,Sports,7.94
38403,Chuusotsu Worker kara Hajimeru Koukou Seikatsu,"Drama, Romance",7.68
38408,Boku no Hero Academia 4th Season,Action,8.04
38409,Cike Wu Liuqi,"Action, Comedy, Drama, Mystery, Romance",7.21
38410,Cike Wu Liuqi Fanwai,"Action, Comedy, Drama, Mystery, Romance",7.65
38412,Qing Chi Hong Xiaodou Ba!,Slice of Life,6.56
38413,Arad: Suming Zhi Men,"Action, Adventure, Fantasy",5.14
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,"Drama, Fantasy, Suspense",6.1
38416,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun,"Action, Adventure, Comedy, Fantasy",7.88
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,"Action, Adventure",6.52
38422,High Score Girl: Extra Stage,"Comedy, Romance",6.48
38424,Controller of Controller,"Avant Garde, Comedy",6.07
38425,Ikkitousen: Western Wolves,"Action, Ecchi",Unknown
38427,Daifuku-kun@Kin Tele,Comedy,Unknown
38429,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,,5.42
38431,Persona 5 the Animation TV Specials,"Action, Supernatural",7.14
38433,God Eater Reso Nantoka Gekijou: Episode EX,"Fantasy, Sci-Fi",5.73
38435,Yao Shen Ji 3rd Season,"Action, Adventure, Fantasy, Romance",6.83
38436,Doupo Cangqiong 3rd Season,"Action, Adventure, Fantasy, Romance, Supernatural",Unknown
38440,Shikizakura,"Action, Drama, Sci-Fi",6.73
38444,God Eater Resonant Ops,"Fantasy, Sci-Fi",6.52
38446,Larva Island,Comedy,Unknown
38449,Choujigen Kakumei Anime: Dimension High School,Fantasy,7.53
38450,Mo Dao Zu Shi: Xian Yun Pian,"Action, Adventure, Drama, Fantasy, Mystery",6.59
38451,Reizouko no Tsukenosuke!,Comedy,Unknown
38453,Natural Vacation The Animation,Hentai,Unknown
38456,Megane no Mahou,Drama,5.94
38461,Timing (Movie),"Mystery, Suspense",Unknown
38464,Ashita Sekai ga Owaru toshitemo,"Action, Drama, Romance, Sci-Fi",6.29
38467,Wu Geng Ji Zhi San Jie,"Action, Fantasy, Supernatural",6.4
38469,Hanasaku Kizuna no Romantan,,7.41
38470,Saimin Seishidou,Hentai,6.54
38471,Idol Fantasy,,6.11
38472,Isekai Quartet,"Comedy, Fantasy",Unknown
38473,Itsuka Aeru Kimi ni,"Romance, Sci-Fi",6.45
38474,Yuru Camp△ Season 2,Slice of Life,6.33
38475,Yuru Camp△ Movie,Slice of Life,4.85
38476,Heya Camp△,Slice of Life,7.87
38480,Toaru Kagaku no Accelerator,"Action, Fantasy, Sci-Fi",4.69
38481,Toaru Kagaku no Railgun T,"Action, Fantasy, Sci-Fi",5.62
38483,Ore wo Suki nano wa Omae dake ka yo,"Comedy, Romance",Unknown
38484,Shenmi Shijie Lixian Ji 3,"Adventure, Fantasy",7.49
38485,Readyyy!,,7.46
38489,Feng Yu Zhou,"Action, Adventure, Comedy, Drama, Fantasy",5.4
38490,Xi Xing Ji,"Action, Adventure, Fantasy",6.5
38491,Xingchen Bian,"Action, Adventure, Fantasy, Romance",6.48
38496,Matsuda-ke Curry Battle,Gourmet,Unknown
38497,"Watashi no Na wa Outafukuko: Chiisana Shiawase wo, Chikyuu no Shiawase ni.",,Unknown
38505,Kunchi,Avant Garde,6.57
38506,Tokyo Art Month,Avant Garde,6.19
38508,Kanabun no Koushin,Avant Garde,Unknown
38511,Oniwa no Soto,Avant Garde,6.42
38513,Rape Gouhouka!!!,Hentai,6.88
38520,Inko Colors the Animation,"Adventure, Slice of Life",8.33
38524,Shingeki no Kyojin Season 3 Part 2,"Action, Drama, Suspense",6.74
38525,Chuldong! Super Wings,Adventure,8.23
38526,Chuldong! Super Wings 2,Adventure,5.81
38527,Gaikotsu Shotenin Honda-san OVA,Comedy,5.61
38528,Quanzhi Fashi III,"Action, Fantasy",7.08
38529,Rifle Is Beautiful,"Comedy, Sports",7.28
38530,Doraemon Movie 39: Nobita no Getsumen Tansaki,"Adventure, Fantasy, Sci-Fi",7.7
38533,Huyao Xiao Hongniang: Zhu Ye,"Comedy, Drama, Romance, Supernatural",6.08
38536,Yi Ren Zhi Xia 3: Rushi Pian,"Action, Supernatural",7.72
38540,Tantei Opera Milky Holmes: Psycho no Aisatsu,"Comedy, Mystery",7.55
38544,Egao no Daika,"Drama, Fantasy, Sci-Fi",6.03
38545,Han Solo/Star Wars Story,Sci-Fi,7.42
38549,TV Yarou Nanaana,"Adventure, Comedy",6.27
38554,Aoku Tsuzuku Pass,Sports,6.92
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,"Comedy, Fantasy, Romance",7.57
38556,Wo Shi Jiang Xiaobai 2nd Season,"Drama, Romance",6.33
38557,Zhan Shou Zhi Ren,"Action, Adventure, Fantasy, Supernatural",5.81
38558,Laidbackers,"Comedy, Fantasy",7.38
38560,Sylvanian Families: Mini Story 2nd Season,Slice of Life,7.84
38561,Pan to Boku no Momo-chan,"Comedy, Drama, Romance",6.7
38562,The iDOLM@STER SideM: Wake Atte Mini! - Shoshi Kantetsu Daisouji!,Comedy,6.29
38568,Susume! Dokan-kun,Comedy,8.65
38569,Tatakae! Dokan-kun: Gekitou-kun,Comedy,Unknown
38570,Tatakae! Dokan-kun: Robolympic-hen,Comedy,5.44
38571,Tobidase! Dokan-kun,Comedy,8.74
38572,Assassins Pride,Fantasy,Unknown
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,"Adventure, Comedy, Fantasy, Ecchi",Unknown
38578,Star☆Twinkle Precure,Action,6.1
38579,Monkey Peak,Horror,7.21
38594,"Kimi to, Nami ni Noretara","Drama, Romance, Supernatural",7.1
38600,Koukaku Kidoutai: Ghost Chaser,"Action, Mystery, Sci-Fi",7.31
38601,Hangyakusei Million Arthur: Saraba Itoshi no Danchou,"Action, Comedy, Fantasy",8.48
38603,#Compass,,5.53
38609,Malta no Kamishibai,,6.05
38610,Tejina-senpai,"Comedy, Romance, Ecchi",5.54
38611,Power Battle Watch Car,,7.36
38612,Power Battle Watch Car Season 2,,6.58
38613,Power Battle Watch Car: Minicar Battle League - Bulkkoch-ui Jilju,,5.88
38614,Power Battle Watch Car: Watch Gamyeon-ui Yeogseub,,6.13
38616,Ganbare Chibi Godzilla,,5.56
38618,Shimajirou no Wow! Movie 7: Shimajirou to Ururu no Hero Land,,8.07
38619,Joshikousei no Mudazukai,Comedy,Unknown
38620,Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!,Hentai,Unknown
38621,Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,"Supernatural, Hentai",Unknown
38623,Aware! Meisaku-kun: Q&A Corner,Comedy,5.68
38624,Tanuki to Kitsune: Dai 5-kan Hatsubai Kinen Animation,Comedy,5.71
38627,Sawatte! Gudetama: 3-dome no Shoujiki,Comedy,5.34
38628,Hero Mask,"Action, Mystery, Sci-Fi",5.52
38629,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,Comedy,8.21
38631,Kkoma Bus Tayo 5,,6.69
38632,Honda-san x Taka no Tsume,Comedy,6.63
38650,Hakyuu Houshin Engi: Kou-ke no Chi,"Action, Adventure, Fantasy",7.13
38653,Dragon Ball Super: Broly - Skytree Super,"Action, Comedy",Unknown
38656,Darwin's Game,"Action, Mystery, Suspense",7.02
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,"Action, Adventure, Comedy, Fantasy",6.71
38663,Mushikago no Cagaster,"Action, Drama, Sci-Fi",7.14
38664,Final Fantasy XV: Episode Ardyn - Prologue,Action,Unknown
38667,W'z: Hand Shakers with W'z,Action,Unknown
38668,Dorohedoro,"Action, Comedy, Fantasy, Horror",6.28
38669,Tsukiuta. The Animation 2,,5.34
38670,Actors: Songs Connection,,5.92
38671,Enen no Shouboutai,"Action, Fantasy, Sci-Fi",6.98
38672,Precure Miracle Universe Movie,Action,5.86
38673,Mini Toji,"Action, Comedy, Fantasy",6.31
38674,Higashi Asia Bunka Toshi 2019 Toshima,Slice of Life,7.16
38676,Macross Δ Movie: Gekijou no Walküre Specials,Comedy,Unknown
38677,Guomin Laogong Dai Huijia 4th Season,"Drama, Romance",Unknown
38678,Kimi no Matsu Mirai (Basho) e,"Sci-Fi, Slice of Life",Unknown
38680,Fruits Basket 1st Season,"Drama, Romance, Supernatural",Unknown
38681,God Eater 3,Action,Unknown
38683,Ryuu ga Gotoku Online x Taka no Tsume,Comedy,6.34
38688,Meng Ta: Xue Mi Cheng,"Action, Adventure, Fantasy, Mystery, Supernatural",Unknown
38689,Guan Hai Ce,"Action, Fantasy",Unknown
38690,Si Hai Jing Qi,"Action, Adventure, Fantasy, Mystery",6.22
38691,Dr. Stone,"Adventure, Comedy, Sci-Fi",Unknown
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,"Action, Comedy, Fantasy",Unknown
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,Action,5.9
38700,Tsukiyo & Opal,Avant Garde,Unknown
38702,Ya-Ne-Sen a Go Go,,Unknown
38703,Koukou,,Unknown
38705,Kagaku Ninya-tai Gatchanyan,Sci-Fi,Unknown
38707,RobiHachi,"Adventure, Comedy, Sci-Fi",Unknown
38708,Wagaya no Liliana-san The Animation,Hentai,Unknown
38710,Golden Kamuy 2nd Season OVA,"Action, Adventure",Unknown
38711,Futsuu tte Nandarou?,Slice of Life,Unknown
38712,A Log Day of Timbre,Avant Garde,Unknown
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,Sci-Fi,Unknown
38715,SD Gundam World: Sangoku Souketsuden,,Unknown
38716,Kidou Senshi Gundam: Senkou no Hathaway - Circe no Majo,"Drama, Sci-Fi",Unknown
38717,Kidou Senshi Gundam: Senkou no Hathaway 3,"Drama, Sci-Fi",Unknown
38719,Fight League: Gear Gadget Generators,Sci-Fi,Unknown
38720,Lupin III: Goodbye Partner,"Action, Adventure, Comedy, Mystery",Unknown
38727,Een,Avant Garde,Unknown
38729,Piercing I,Drama,Unknown
38731,Diamond no Ace: Act II,Sports,Unknown
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",Hentai,Unknown
38733,Hataraku Saibou: Kaze Shoukougun,Comedy,Unknown
38735,7 Seeds,"Adventure, Drama, Mystery, Sci-Fi, Suspense",Unknown
38738,Kensaku to Enjin no Christmas,,4.84
38739,Kidou Senshi Gundam UC Perfectibility,,Unknown
38740,Bai She: Yuan Qi,"Action, Adventure, Drama, Fantasy, Romance",7.2
38741,Xue Ying Ling Zhu,"Action, Adventure, Fantasy, Romance",5.36
38742,Da Li Si Rizhi,"Action, Comedy, Mystery",Unknown
38743,Korasho no Kaitei Wakuwaku Daibouken! Movie,"Adventure, Fantasy",Unknown
38748,"""Tokyo""",Avant Garde,5.14
38749,Blade Runner: Black Lotus,"Sci-Fi, Suspense",4.83
38753,Araburu Kisetsu no Otome-domo yo.,"Drama, Romance",4.98
38759,Sewayaki Kitsune no Senko-san,"Slice of Life, Supernatural",Unknown
38760,Tsuma Netori: Ikumi to Shizuka,Hentai,6.05
38766,Roll,,Unknown
38767,Cinderella Girls Gekijou: Climax Season,Comedy,5.03
38768,Black Clover: Jump Festa 2018 Special,"Comedy, Fantasy",Unknown
38770,Meitantei Conan Movie 23: Konjou no Fist,"Action, Comedy, Drama, Mystery",5.41
38773,Buggy Map,Avant Garde,6.5
38775,Rune's Pharmacy: Tiarajima no Okusuriya-san,"Fantasy, Hentai",5.91
38776,Manul no Yuube,Slice of Life,6.75
38778,Midara na Ao-chan wa Benkyou ga Dekinai,"Comedy, Romance, Ecchi",Unknown
38779,Kami-machi Sana-chan The Animation,Hentai,6.75
38783,Ikebukuro PR Anime,Fantasy,Unknown
38785,Kensaku to Enjin no Happy Birthday,,Unknown
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,,7.86
38787,Senryuu Shoujo,"Comedy, Romance",Unknown
38788,Meitantei Conan: Amuro Secret Call,"Comedy, Mystery",7.09
38789,One Room: Second Season Special,Ecchi,6.53
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"Action, Adventure, Comedy, Fantasy",6.27
38793,Tensei shitara Slime Datta Ken OVA,"Action, Comedy, Fantasy",6.6
38797,"Papa datte, Shitai","Boys Love, Erotica",Unknown
38798,Tsuma ga Kirei ni Natta Wake,Hentai,Unknown
38799,Koukaku Kidoutai: SAC_2045,Sci-Fi,6.08
38803,Anima Yell! Ouen Douga,Comedy,5.72
38804,Kiratto Pri☆chan Season 2,"Comedy, Slice of Life",6.83
38805,Holiday Advent Calendar 2018,,Unknown
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,"Action, Adventure, Fantasy",Unknown
38810,Bleach: Gotei 13 Omake,"Action, Supernatural",Unknown
38814,Nobunaga-sensei no Osanazuma,"Comedy, Romance, Ecchi",5.64
38815,Aggressive Retsuko: We Wish You a Metal Christmas,Comedy,6.12
38816,Hello World,"Drama, Romance, Sci-Fi",4.71
38817,Takarasagashi no Natsuyasumi,Hentai,6.7
38820,Chibi Godzilla,,6.88
38824,Baby I Love You Daze,Romance,Unknown
38826,Tenki no Ko,"Award Winning, Drama, Romance, Supernatural",Unknown
38827,Yeastken.,,7.12
38828,Ketakuma no DVD,Comedy,Unknown
38830,"Hachi-nan tte, Sore wa Nai deshou!","Action, Fantasy",7.13
38831,Yue ni Hitozuma wa Netorareta.,Hentai,Unknown
38835,Umayon,Comedy,7.43
38837,Puso Ni Comi,"Action, Comedy, Sci-Fi",Unknown
38843,Shironeko Project: Zero Chronicle,"Action, Adventure, Fantasy",6.94
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,Action,8.27
38851,Virtual-san wa Miteiru,Comedy,6.24
38853,Ex-Arm,"Action, Sci-Fi",6.55
38854,Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,"Fantasy, Romance",6.42
38857,Neko no Nyagh: Nya Misérables,,6.69
38860,Bakumatsu Crisis,Action,Unknown
